,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_9,harmonic_10,harmonic_11,harmonic_12,harmonic_13,harmonic_14,all_20_harmonics
0,0.0,-0.032617550848556096,-0.015670789679611215,-0.009968551670806392,0.003529212938282582,0.006020164302108723,0.002461862203486925,0.0005852567448120823,0.002461862203486925,0.00602016430210873,0.003529212938282582,-0.00996855167080639,-0.015670789679611215,-0.03261755084855609,0.0,-0.09190604876537886
1,-0.00989074736489437,-0.04322674436989935,-0.011437781668768035,0.006691858847026484,0.002720821148198313,-0.003721698877498376,-0.0016322247717896067,-0.0005852567448120823,-0.0016322247717896067,-0.003721698877498381,0.002720821148198313,0.00669185884702648,-0.011437781668768035,-0.043226744369899345,0.0,-0.10179679613027323
2,0.0193721024348249,-0.04527435102755488,0.001408109226883941,0.01294670903189471,-0.004740092264332943,-0.0013792817106900554,0.00047930520611620745,0.0005852567448120823,0.00047930520611620745,-0.0013792817106900558,-0.004740092264332943,0.012946709031894705,0.001408109226883941,-0.04527435102755487,0.0,-0.07253394633055398
3,0.050336225435068216,-0.03835481721072634,0.013193665154498681,-0.0009300312761507618,-0.0006112816328013775,0.005441635038509413,0.000768546633921096,-0.0005852567448120823,0.000768546633921096,0.005441635038509418,-0.0006112816328013775,-0.0009300312761507587,0.013193665154498681,-0.03835481721072634,0.0,-0.04156982333031066
4,0.04366431026971018,-0.02383864145434979,0.015044122119053779,-0.01336061188825001,0.0050121381840155495,-0.005406326193205495,-0.0018641783875044174,0.0005852567448120823,-0.0018641783875044174,-0.005406326193205502,0.0050121381840155495,-0.013360611888250004,0.015044122119053779,-0.023838641454349788,0.0,-0.04824173849566869
5,0.08776142800049391,-0.0046009303961880715,0.005566048283796179,-0.005016000395051697,-0.0016193297068491138,0.001299943455461337,0.0025905867487949286,-0.0005852567448120823,0.0025905867487949286,0.0012999434554613399,-0.0016193297068491138,-0.0050160003950516984,0.005566048283796179,-0.004600930396188075,0.0,-0.00414462076488496
6,0.12301713858919183,0.015548051353647,-0.00810337343585333,0.011128281702985719,-0.004291468666513011,0.0037853232182592004,-0.002803897633025133,0.0005852567448120823,-0.002803897633025133,0.003785323218259204,-0.004291468666513011,0.011128281702985713,-0.00810337343585333,0.015548051353646997,0.0,0.031111089823812967
7,0.1450932393793909,0.0326175508485561,-0.015670789679611215,0.00996855167080639,0.0035292129382825826,-0.006020164302108723,0.002461862203486925,-0.0005852567448120823,0.002461862203486925,-0.006020164302108729,0.0035292129382825826,0.00996855167080639,-0.015670789679611215,0.03261755084855609,0.0,0.05318719061401202
8,0.15230610372621478,0.04322674436989935,-0.011437781668768035,-0.006691858847026484,0.002720821148198313,0.003721698877498376,-0.0016322247717896064,0.0005852567448120823,-0.0016322247717896064,0.003721698877498381,0.002720821148198313,-0.00669185884702648,-0.011437781668768035,0.043226744369899345,0.0,0.06040005496083591
9,0.15302928377060165,0.04527435102755489,0.0014081092268839438,-0.01294670903189471,-0.004740092264332943,0.001379281710690057,0.0004793052061162076,-0.0005852567448120823,0.0004793052061162076,0.001379281710690057,-0.004740092264332943,-0.012946709031894705,0.0014081092268839438,0.04527435102755488,0.0,0.06112323500522281
10,0.18687959271816312,0.038354817210726345,0.01319366515449868,0.0009300312761507608,-0.0006112816328013782,-0.005441635038509413,0.000768546633921096,0.0005852567448120823,0.000768546633921096,-0.005441635038509418,-0.0006112816328013782,0.0009300312761507587,0.01319366515449868,0.03835481721072634,0.0,0.09497354395278425
11,0.2129161149233072,0.023838641454349788,0.015044122119053779,0.013360611888250006,0.0050121381840155495,0.005406326193205495,-0.0018641783875044176,-0.0005852567448120823,-0.0018641783875044176,0.005406326193205501,0.0050121381840155495,0.013360611888250003,0.015044122119053779,0.023838641454349788,0.0,0.12101006615792831
12,0.1221998908332318,0.004600930396188073,0.00556604828379618,0.0050160003950516984,-0.0016193297068491138,-0.0012999434554613382,0.0025905867487949277,0.0005852567448120823,0.0025905867487949277,-0.0012999434554613405,-0.0016193297068491138,0.0050160003950516984,0.00556604828379618,0.004600930396188069,0.0,0.030293842067852936
13,0.0,-0.015548051353646997,-0.008103373435853331,-0.011128281702985719,-0.00429146866651301,-0.0037853232182592025,-0.002803897633025133,-0.0005852567448120823,-0.002803897633025133,-0.0037853232182592047,-0.00429146866651301,-0.011128281702985713,-0.008103373435853331,-0.01554805135364699,0.0,-0.09190604876537886
