,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_9,harmonic_10,harmonic_11,harmonic_12,harmonic_13,harmonic_14,all_20_harmonics
0,0.0,0.06627620341588258,-0.014220378108117415,-0.019913611023129225,0.012858157501587641,-0.01454794801547513,-0.010594875878313691,0.00791837227212439,-0.010594875878313691,-0.014547948015475135,0.012858157501587641,-0.01991361102312923,-0.014220378108117415,0.06627620341588258,0.0,0.04763346805699391
1,0.13757744431473262,0.0650018720434077,0.017318123890214445,-0.02239820898067294,0.02053973791298267,0.010313825434789413,0.005789292021204184,-0.00791837227212439,0.005789292021204184,0.01031382543478942,0.02053973791298267,-0.02239820898067294,0.017318123890214445,0.06500187204340768,0.0,0.18521091237172654
2,0.11321463962776335,0.05085312271709129,0.03581572537386702,0.009945470260473125,-0.02199920082881729,0.001686818061990294,0.00016293212171201006,0.00791837227212439,0.00016293212171201006,0.0016868180619902912,-0.02199920082881729,0.009945470260473125,0.03581572537386702,0.05085312271709128,0.0,0.16084810768475727
3,0.04754954437795078,0.02663228876403337,0.027343355143343878,0.026824359642663397,-0.010749172483540771,-0.012417253153273538,-0.006082885559691799,-0.00791837227212439,-0.006082885559691799,-0.012417253153273541,-0.010749172483540771,0.0268243596426634,0.027343355143343878,0.02663228876403337,0.0,0.09518301243494467
4,0.05786150809481039,-0.0028633966023283637,-0.001719119212914098,0.0019924928604579334,0.026783032629407302,0.013797243354338207,0.01079804891087898,0.00791837227212439,0.01079804891087898,0.013797243354338216,0.026783032629407302,0.0019924928604579295,-0.001719119212914098,-0.002863396602328366,0.0,0.10549497615180431
5,-0.26865020496913616,-0.03179195115434421,-0.029487061738206588,-0.025937616898242623,-0.0011703983862155426,-0.004787627897112578,-0.013374526245887365,-0.00791837227212439,-0.013374526245887365,-0.004787627897112584,-0.0011703983862155426,-0.025937616898242626,-0.029487061738206588,-0.03179195115434421,0.0,-0.22101673691214224
6,-0.2873100843679621,-0.05442371987754866,-0.035050645348187234,-0.013535818334053994,-0.026262156345404013,-0.007827169016450074,0.013302014630097687,0.00791837227212439,0.013302014630097687,-0.007827169016450074,-0.026262156345404013,-0.013535818334053994,-0.035050645348187234,-0.054423719877548654,0.0,-0.23967661631096818
7,-0.14309532205336173,-0.06627620341588258,-0.014220378108117411,0.019913611023129225,0.012858157501587643,0.01454794801547513,-0.010594875878313691,-0.00791837227212439,-0.010594875878313691,0.014547948015475137,0.012858157501587643,0.01991361102312923,-0.014220378108117411,-0.06627620341588258,0.0,-0.09546185399636775
8,-0.0582557651311153,-0.0650018720434077,0.017318123890214438,0.02239820898067294,0.02053973791298267,-0.010313825434789413,0.005789292021204184,0.00791837227212439,0.005789292021204184,-0.01031382543478942,0.02053973791298267,0.02239820898067294,0.017318123890214438,-0.06500187204340768,0.0,-0.01062229707412135
9,-0.15256374907470427,-0.05085312271709129,0.03581572537386701,-0.009945470260473122,-0.02199920082881729,-0.0016868180619902954,0.00016293212171200708,-0.00791837227212439,0.00016293212171200708,-0.0016868180619902945,-0.02199920082881729,-0.009945470260473127,0.03581572537386701,-0.05085312271709128,0.0,-0.10493028101771035
10,-0.10077129209149338,-0.026632288764033372,0.02734335514334388,-0.026824359642663394,-0.010749172483540773,0.012417253153273538,-0.0060828855596917995,0.00791837227212439,-0.0060828855596917995,0.012417253153273541,-0.010749172483540773,-0.0268243596426634,0.02734335514334388,-0.02663228876403336,0.0,-0.053137824034499445
11,-0.009680594899309503,0.002863396602328366,-0.001719119212914104,-0.0019924928604579313,0.026783032629407302,-0.013797243354338207,0.010798048910878977,-0.00791837227212439,0.010798048910878977,-0.01379724335433822,0.026783032629407302,-0.0019924928604579295,-0.001719119212914104,0.002863396602328366,0.0,0.037952873157684405
12,-0.0027446766260896815,0.03179195115434421,-0.029487061738206588,0.025937616898242626,-0.0011703983862155407,0.004787627897112578,-0.013374526245887365,0.00791837227212439,-0.013374526245887365,0.004787627897112584,-0.0011703983862155407,0.025937616898242626,-0.029487061738206588,0.03179195115434421,0.0,0.04488879143090423
13,0.0,0.05442371987754865,-0.035050645348187234,0.013535818334053994,-0.026262156345404013,0.007827169016450074,0.013302014630097685,-0.00791837227212439,0.013302014630097685,0.007827169016450078,-0.026262156345404013,0.013535818334053993,-0.035050645348187234,0.05442371987754865,0.0,0.047633468056993915
