X,S,C
51.59412626191217,0.14752738674215665,-0.0767229744849384
52.08239138648446,0.0698612196854368,-0.08698144425916016
52.56137361235573,-0.017235253861744224,-0.08241849769207399
53.035817730522695,-0.09998322672205438,-0.06275051420846789
53.51299132575071,-0.16384555175829355,-0.0377636833655083
53.99859527086324,-0.20288311531836503,-0.01740691149159672
54.493430351608225,-0.22107259699276707,-0.005783611391654311
54.99373076589736,-0.227146705432249,-0.002087067625761669
55.49456278891136,-0.2293425007682348,-0.002739759288518314
55.9932367704367,-0.23222818628952718,-0.0035928822009964286
56.4903669499317,-0.2360180107955768,-0.002354968818867515
56.98826984632695,-0.238505549188178,0.0007409356347011409
57.48831484647576,-0.23772260372303616,0.00440926516927512
57.989738726435085,-0.23306900965606,0.0077069854804946184
58.49092789472778,-0.22495778103372402,0.010262836114048511
58.99144693224725,-0.2142000425530563,0.011889582129187554
59.49245816677057,-0.20179595228936437,0.012347892409044622
59.99508137941532,-0.1889765251995069,0.0943272561915154
60.49847615436088,-0.09271095580522494,0.0943272561915154
61.00002673307729,-0.09271095580522494,0.0943272561915154
