,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_9,harmonic_10,harmonic_11,harmonic_12,harmonic_13,harmonic_14,all_20_harmonics
0,0.0,-0.010686555046714922,0.003304551772019151,0.002665525640070687,-0.0006594438340608394,0.0025143840611952665,0.005895737544649289,-0.004723281384612509,0.005895737544649289,0.002514384061195269,-0.0006594438340608394,0.0026655256400706867,0.003304551772019151,-0.010686555046714922,0.0,0.001345118889704757
1,-0.04807404525438992,-0.02005646380271874,-0.0021781516549548683,0.010954551800107841,-0.009539855489658322,-0.0004607007932584926,-0.004445483934166247,0.004723281384612509,-0.004445483934166247,-0.0004607007932584956,-0.009539855489658322,0.010954551800107837,-0.0021781516549548683,-0.02005646380271874,0.0,-0.04672892636468515
2,-0.054438341770548584,-0.025453943926207777,-0.0060206624595513175,0.0022097085551949567,0.004905078940794925,-0.0019398995685854681,0.0021147477102390227,-0.004723281384612509,0.0021147477102390227,-0.001939899568585467,0.004905078940794925,0.002209708555194956,-0.0060206624595513175,-0.025453943926207777,0.0,-0.053093222880843824
3,-0.05710012285628672,-0.025809958282975425,-0.005329491632973065,-0.009971138977161361,0.007356889995588051,0.0028797159885448854,0.0006348402333796757,0.004723281384612509,0.0006348402333796757,0.002879715988544887,0.007356889995588051,-0.00997113897716136,-0.005329491632973065,-0.025809958282975425,0.0,-0.05575500396658198
4,-0.08889904519882089,-0.021053993863434286,-0.0006251049049489911,-0.0066472828708072675,-0.008179203006459163,-0.001651047533629087,-0.003258690282973011,-0.004723281384612509,-0.003258690282973011,-0.00165104753362909,-0.008179203006459163,-0.006647282870807266,-0.0006251049049489911,-0.021053993863434286,0.0,-0.08755392630911613
5,0.0036465860250536886,-0.012128027748950313,0.004549998566317927,0.007012819791793673,-0.0037168022115568753,-0.0008208933893413857,0.00523711675680994,0.004723281384612509,0.00523711675680994,-0.0008208933893413834,-0.0037168022115568753,0.0070128197917936706,0.004549998566317927,-0.012128027748950313,0.0,0.0049917049147584405
6,0.03712547378660934,-0.0007999569982874869,0.006298860314091162,0.009768281290281778,0.009833335605352224,0.0026746848469642957,-0.0061782680279386685,-0.004723281384612509,-0.0061782680279386685,0.0026746848469642957,0.009833335605352224,0.009768281290281774,0.006298860314091162,-0.0007999569982874869,0.0,0.038470592676314086
7,0.031473144151020885,0.010686555046714924,0.003304551772019151,-0.002665525640070687,-0.0006594438340608394,-0.0025143840611952665,0.005895737544649289,0.004723281384612509,0.005895737544649289,-0.002514384061195269,-0.0006594438340608394,-0.0026655256400706867,0.003304551772019151,0.010686555046714924,0.0,0.032818263040725645
8,-0.01927015684013736,0.02005646380271874,-0.002178151654954868,-0.010954551800107841,-0.009539855489658322,0.0004607007932584927,-0.004445483934166247,-0.004723281384612509,-0.004445483934166247,0.00046070079325849587,-0.009539855489658322,-0.010954551800107837,-0.002178151654954868,0.02005646380271874,0.0,-0.017925037950432595
9,0.05574476075706959,0.025453943926207784,-0.0060206624595513175,-0.0022097085551949567,0.004905078940794925,0.001939899568585469,0.002114747710239023,0.004723281384612509,0.002114747710239023,0.0019398995685854673,0.004905078940794925,-0.002209708555194955,-0.0060206624595513175,0.025453943926207784,0.0,0.05708987964677435
10,0.06505883946085585,0.025809958282975425,-0.005329491632973064,0.009971138977161361,0.0073568899955880505,-0.0028797159885448854,0.0006348402333796757,-0.004723281384612509,0.0006348402333796757,-0.0028797159885448867,0.0073568899955880505,0.009971138977161358,-0.005329491632973064,0.025809958282975425,0.0,0.06640395835056062
11,0.0379568146418867,0.02105399386343429,-0.0006251049049489908,0.0066472828708072675,-0.008179203006459163,0.001651047533629087,-0.003258690282973011,0.004723281384612509,-0.003258690282973011,0.0016510475336290898,-0.008179203006459163,0.006647282870807265,-0.0006251049049489908,0.02105399386343429,0.0,0.03930193353159146
12,0.01794442864182076,0.012128027748950308,0.004549998566317926,-0.007012819791793673,-0.0037168022115568753,0.0008208933893413855,0.00523711675680994,-0.004723281384612509,0.00523711675680994,0.0008208933893413829,-0.0037168022115568753,-0.007012819791793671,0.004549998566317926,0.012128027748950308,0.0,0.019289547531525512
13,1.3877787807814457e-17,0.0007999569982874888,0.0062988603140911635,-0.009768281290281776,0.009833335605352225,-0.002674684846964297,-0.006178268027938669,0.004723281384612509,-0.006178268027938669,-0.002674684846964296,0.009833335605352225,-0.009768281290281774,0.0062988603140911635,0.0007999569982874888,0.0,0.001345118889704781
