X,Y,ID
8,0.8844798960853527,CL
9,0.989238543364187,CL
10,1.091976232982355,CL
11,1.1924830777268423,CL
12,1.2905537478728841,CL
13,1.3859878906608272,CL
14,1.4785905396053376,CL
15,1.5681725128007589,CL
16,1.654550799408906,CL
17,1.7375489335397183,CL
18,1.8169973547609648,CL
19,1.8927337545004899,CL
20,1.9646034076333254,CL
21,2.0324594885762575,CL
22,2.0961633712440757,CL
23,2.155584912254727,CL
24,2.2106027168047833,CL
25,2.2611043866720735,CL
26,2.306986749838807,CL
27,2.3481560712660956,CL
28,2.3845282443892684,CL
29,2.4160289629427627,CL
30,2.442593872763566,CL
31,2.464168703263086,CL
32,2.4807093782988505,CL
33,2.492182106219544,CL
34,2.498563448899412,CL
35,2.499840369621011,CL
36,2.496010259708474,CL
37,2.487080943856887,CL
38,2.473070664146885,CL
39,2.4540080427771245,CL
40,2.429932023590776,CL
41,2.4008917925154787,CL
42,2.366946677079313,CL
43,2.3281660252080587,CL
44,2.2846290635513538,CL
45,2.2364247356271925,CL
46,2.183651520115414,CL
47,2.1264172296714,CL
48,2.0648387906709997,CL
49,1.9990420043366424,CL
50,1.9291612897326496,CL
51,1.8553394091547881,CL
52,1.77772717647508,CL
53,1.6964831490377064,CL
54,1.6117733037354318,CL
55,1.52377069792833,CL
56,1.432655115897513,CL
57,1.3386127015561387,CL
58,1.2418355781680706,CL
59,1.1425214558510586,CL
60,1.0408732276662884,CL
61,0.9370985551194921,CL
62,0.8314094439203911,CL
63,0.7240218108671685,CL
64,0.6151550427408377,CL
65,0.5050315481106084,CL
66,0.39387630296592435,CL
67,0.2819163911034174,CL
68,0.16938054020771187,CL
69,0.0564986545738769,CL
70,-0.05649865457387628,CL
71,-0.16938054020771126,CL
72,-0.28191639110341676,CL
73,-0.3938763029659238,CL
74,-0.5050315481106067,CL
75,-0.6151550427408371,CL
76,-0.724021810867168,CL
77,-0.8314094439203895,CL
78,-0.9370985551194916,CL
79,-1.0408732276662878,CL
80,-1.142521455851057,CL
81,-1.2418355781680699,CL
82,-1.338612701556137,CL
83,-1.4326551158975123,CL
84,-1.5237706979283305,CL
85,-1.6117733037354314,CL
86,-1.696483149037705,CL
87,-1.7777271764750795,CL
88,-1.855339409154787,CL
89,-1.9291612897326493,CL
90,-1.999042004336642,CL
91,-2.0648387906709993,CL
92,-2.1264172296713997,CL
93,-2.183651520115414,CL
94,-2.2364247356271925,CL
95,-2.284629063551353,CL
96,-2.328166025208058,CL
97,-2.366946677079313,CL
98,-2.4008917925154787,CL
99,-2.4299320235907764,CL
100,-2.4540080427771245,CL
101,-2.4730706641468845,CL
102,-2.487080943856887,CL
103,-2.496010259708474,CL
104,-2.499840369621011,CL
105,-2.498563448899412,CL
106,-2.4921821062195444,CL
107,-2.480709378298851,CL
108,-2.464168703263086,CL
109,-2.4425938727635663,CL
110,-2.4160289629427623,CL
111,-2.3845282443892684,CL
112,-2.348156071266096,CL
113,-2.3069867498388072,CL
114,-2.2611043866720744,CL
115,-2.2106027168047833,CL
116,-2.1555849122547266,CL
117,-2.0961633712440757,CL
118,-2.0324594885762584,CL
119,-1.964603407633327,CL
120,-1.892733754500491,CL
121,-1.8169973547609648,CL
122,-1.7375489335397178,CL
123,-1.6545507994089057,CL
124,-1.5681725128007609,CL
125,-1.4785905396053396,CL
126,-1.3859878906608272,CL
127,-1.2905537478728843,CL
128,-1.1924830777268425,CL
129,-1.091976232982355,CL
130,-0.9892385433641893,CL
131,-0.8844798960853529,CL
132,-0.7779143070595662,CL
133,-0.6697594836789923,CL
134,-0.5602363800505199,CL
135,-0.4495687455991818,CL
136,-0.33798266796090015,CL
137,-0.2257061110984011,CL
138,-0.1129684495839014,CL
139,-6.123233995736766e-16,CL
0,-2,RB0
1,-5,RB0
1,-4,RB0
1,-3,RB0
2,-5,RB0
3,-5,RB0
4,-5,RB0
5,-5,RB0
6,-5,RB0
7,-4,RB0
8,-4,RB0
9,-4,RB0
10,-4,RB0
11,-4,RB0
12,-4,RB0
13,-4,RB0
14,-4,RB0
15,-3,RB0
16,-3,RB0
17,-3,RB0
18,-3,RB0
19,-3,RB0
20,-3,RB0
21,-3,RB0
22,-3,RB0
23,-3,RB0
24,-3,RB0
25,-3,RB0
26,-3,RB0
27,-3,RB0
28,-3,RB0
29,-3,RB0
30,-3,RB0
31,-3,RB0
32,-3,RB0
33,-3,RB0
34,-3,RB0
35,-3,RB0
36,-3,RB0
37,-3,RB0
38,-3,RB0
39,-3,RB0
40,-3,RB0
41,-3,RB0
42,-3,RB0
43,-3,RB0
44,-3,RB0
45,-3,RB0
46,-3,RB0
47,-3,RB0
48,-3,RB0
49,-3,RB0
50,-4,RB0
51,-4,RB0
52,-4,RB0
53,-4,RB0
54,-4,RB0
55,-4,RB0
56,-4,RB0
57,-4,RB0
58,-4,RB0
59,-4,RB0
60,-4,RB0
61,-5,RB0
62,-5,RB0
63,-5,RB0
64,-5,RB0
65,-5,RB0
66,-5,RB0
67,-5,RB0
68,-5,RB0
69,-5,RB0
70,-5,RB0
71,-5,RB0
72,-6,RB0
73,-6,RB0
74,-6,RB0
75,-6,RB0
76,-6,RB0
77,-6,RB0
78,-6,RB0
79,-6,RB0
80,-6,RB0
81,-6,RB0
82,-6,RB0
83,-6,RB0
84,-7,RB0
85,-7,RB0
86,-7,RB0
87,-7,RB0
88,-7,RB0
89,-7,RB0
90,-7,RB0
91,-7,RB0
92,-7,RB0
93,-7,RB0
94,-7,RB0
95,-7,RB0
96,-7,RB0
97,-7,RB0
98,-8,RB0
99,-8,RB0
100,-8,RB0
101,-8,RB0
102,-8,RB0
103,-8,RB0
104,-8,RB0
105,-8,RB0
106,-8,RB0
107,-8,RB0
108,-8,RB0
109,-8,RB0
110,-8,RB0
111,-8,RB0
112,-8,RB0
113,-8,RB0
114,-8,RB0
115,-8,RB0
116,-8,RB0
117,-8,RB0
118,-8,RB0
119,-7,RB0
120,-7,RB0
121,-7,RB0
122,-7,RB0
123,-7,RB0
124,-7,RB0
125,-7,RB0
126,-7,RB0
127,-7,RB0
128,-7,RB0
129,-7,RB0
130,-7,RB0
131,-6,RB0
132,-6,RB0
133,-6,RB0
134,-6,RB0
135,-6,RB0
136,-6,RB0
137,-6,RB0
138,-6,RB0
139,-5,RB0
139,-4,RB0
139,-3,RB0
0,-3,RV0
1,-3,RV0
2,-3,RV0
3,-3,RV0
4,-4,RV0
5,-4,RV0
6,-4,RV0
7,-4,RV0
8,-4,RV0
9,-4,RV0
10,-4,RV0
11,-4,RV0
12,-4,RV0
13,-4,RV0
14,-5,RV0
15,-5,RV0
16,-5,RV0
17,-5,RV0
18,-5,RV0
19,-5,RV0
20,-5,RV0
21,-5,RV0
22,-5,RV0
23,-5,RV0
24,-5,RV0
25,-5,RV0
26,-5,RV0
27,-5,RV0
28,-5,RV0
29,-5,RV0
30,-5,RV0
31,-5,RV0
32,-5,RV0
33,-5,RV0
34,-5,RV0
35,-5,RV0
36,-5,RV0
37,-4,RV0
38,-4,RV0
39,-4,RV0
40,-4,RV0
41,-4,RV0
42,-4,RV0
43,-4,RV0
44,-4,RV0
45,-4,RV0
46,-4,RV0
47,-3,RV0
48,-3,RV0
49,-3,RV0
50,-3,RV0
51,-3,RV0
52,-3,RV0
53,-3,RV0
54,-2,RV0
55,-2,RV0
56,-2,RV0
57,-2,RV0
58,-2,RV0
59,-2,RV0
60,-2,RV0
61,-2,RV0
62,-2,RV0
63,-2,RV0
64,-2,RV0
65,-1,RV0
66,-1,RV0
67,-1,RV0
68,-1,RV0
69,-1,RV0
70,-1,RV0
71,-1,RV0
72,-1,RV0
73,-1,RV0
74,-1,RV0
75,-1,RV0
76,-1,RV0
77,-1,RV0
78,-1,RV0
79,-1,RV0
80,-1,RV0
81,-1,RV0
82,-1,RV0
83,-1,RV0
84,-1,RV0
85,-1,RV0
86,-2,RV0
87,-2,RV0
88,-2,RV0
89,-2,RV0
90,-2,RV0
91,-2,RV0
92,-2,RV0
93,-2,RV0
94,-2,RV0
95,-2,RV0
96,-3,RV0
97,-3,RV0
98,-3,RV0
99,-3,RV0
100,-3,RV0
101,-3,RV0
102,-3,RV0
103,-3,RV0
104,-4,RV0
105,-4,RV0
106,-4,RV0
107,-4,RV0
108,-4,RV0
109,-4,RV0
110,-4,RV0
111,-4,RV0
112,-4,RV0
113,-5,RV0
114,-5,RV0
115,-5,RV0
116,-5,RV0
117,-5,RV0
118,-5,RV0
119,-5,RV0
120,-5,RV0
121,-5,RV0
122,-5,RV0
123,-5,RV0
124,-5,RV0
125,-5,RV0
126,-5,RV0
127,-5,RV0
128,-5,RV0
129,-5,RV0
130,-5,RV0
131,-5,RV0
132,-5,RV0
133,-5,RV0
134,-5,RV0
135,-5,RV0
136,-4,RV0
137,-4,RV0
138,-4,RV0
0,-5,RV1
1,-5,RV1
2,-5,RV1
3,-5,RV1
4,-5,RV1
5,-5,RV1
6,-5,RV1
7,-5,RV1
8,-5,RV1
9,-5,RV1
10,-5,RV1
11,-5,RV1
12,-5,RV1
13,-5,RV1
14,-5,RV1
15,-5,RV1
16,-5,RV1
17,-5,RV1
18,-5,RV1
19,-5,RV1
20,-5,RV1
21,-5,RV1
22,-5,RV1
23,-5,RV1
24,-5,RV1
25,-5,RV1
26,-5,RV1
27,-5,RV1
28,-5,RV1
29,-5,RV1
30,-5,RV1
31,-5,RV1
32,-5,RV1
33,-5,RV1
34,-5,RV1
35,-5,RV1
36,-5,RV1
37,-5,RV1
38,-5,RV1
39,-5,RV1
40,-5,RV1
41,-5,RV1
42,-5,RV1
43,-5,RV1
44,-5,RV1
45,-5,RV1
46,-5,RV1
47,-5,RV1
48,-5,RV1
49,-5,RV1
50,-5,RV1
51,-5,RV1
52,-5,RV1
53,-5,RV1
54,-5,RV1
55,-5,RV1
56,-5,RV1
57,-5,RV1
58,-5,RV1
59,-5,RV1
60,-5,RV1
61,-5,RV1
62,-5,RV1
63,-5,RV1
64,-5,RV1
65,-5,RV1
66,-5,RV1
67,-5,RV1
68,-5,RV1
69,-5,RV1
70,-5,RV1
71,-5,RV1
72,-5,RV1
73,-5,RV1
74,-5,RV1
75,-5,RV1
76,-5,RV1
77,-5,RV1
78,-5,RV1
79,-5,RV1
80,-5,RV1
81,-5,RV1
82,-5,RV1
83,-5,RV1
84,-5,RV1
85,-5,RV1
86,-5,RV1
87,-5,RV1
88,-5,RV1
89,-5,RV1
90,-5,RV1
91,-5,RV1
92,-5,RV1
93,-5,RV1
94,-5,RV1
95,-5,RV1
96,-5,RV1
97,-5,RV1
98,-5,RV1
99,-5,RV1
100,-5,RV1
101,-5,RV1
102,-5,RV1
103,-5,RV1
104,-5,RV1
105,-5,RV1
106,-5,RV1
107,-5,RV1
108,-5,RV1
109,-5,RV1
110,-5,RV1
111,-5,RV1
112,-5,RV1
113,-5,RV1
114,-5,RV1
115,-5,RV1
116,-5,RV1
117,-5,RV1
118,-5,RV1
119,-5,RV1
120,-5,RV1
121,-5,RV1
122,-5,RV1
123,-5,RV1
124,-5,RV1
125,-5,RV1
126,-5,RV1
127,-5,RV1
128,-5,RV1
129,-5,RV1
130,-5,RV1
131,-5,RV1
132,-5,RV1
133,-5,RV1
134,-5,RV1
135,-5,RV1
136,-5,RV1
137,-5,RV1
138,-5,RV1
0,-13,RV2
1,-13,RV2
2,-13,RV2
3,-13,RV2
4,-13,RV2
5,-13,RV2
6,-13,RV2
7,-13,RV2
8,-13,RV2
9,-13,RV2
10,-13,RV2
11,-13,RV2
12,-13,RV2
13,-13,RV2
14,-13,RV2
15,-13,RV2
16,-13,RV2
17,-13,RV2
18,-13,RV2
19,-13,RV2
20,-13,RV2
21,-13,RV2
22,-13,RV2
23,-13,RV2
24,-13,RV2
25,-13,RV2
26,-13,RV2
27,-13,RV2
28,-13,RV2
29,-13,RV2
30,-13,RV2
31,-13,RV2
32,-13,RV2
33,-13,RV2
34,-13,RV2
35,-13,RV2
36,-13,RV2
37,-13,RV2
38,-13,RV2
39,-13,RV2
40,-13,RV2
41,-13,RV2
42,-13,RV2
43,-13,RV2
44,-13,RV2
45,-13,RV2
46,-13,RV2
47,-13,RV2
48,-13,RV2
49,-13,RV2
50,-13,RV2
51,-13,RV2
52,-13,RV2
53,-13,RV2
54,-13,RV2
55,-13,RV2
56,-13,RV2
57,-13,RV2
58,-13,RV2
59,-13,RV2
60,-13,RV2
61,-13,RV2
62,-13,RV2
63,-13,RV2
64,-13,RV2
65,-13,RV2
66,-13,RV2
67,-13,RV2
68,-13,RV2
69,-13,RV2
70,-13,RV2
71,-13,RV2
72,-13,RV2
73,-13,RV2
74,-13,RV2
75,-13,RV2
76,-13,RV2
77,-13,RV2
78,-13,RV2
79,-13,RV2
80,-13,RV2
81,-13,RV2
82,-13,RV2
83,-13,RV2
84,-13,RV2
85,-13,RV2
86,-13,RV2
87,-13,RV2
88,-13,RV2
89,-13,RV2
90,-13,RV2
91,-13,RV2
92,-13,RV2
93,-13,RV2
94,-13,RV2
95,-13,RV2
96,-13,RV2
97,-13,RV2
98,-13,RV2
99,-13,RV2
100,-13,RV2
101,-13,RV2
102,-13,RV2
103,-13,RV2
104,-13,RV2
105,-13,RV2
106,-13,RV2
107,-13,RV2
108,-13,RV2
109,-13,RV2
110,-13,RV2
111,-13,RV2
112,-13,RV2
113,-13,RV2
114,-13,RV2
115,-13,RV2
116,-13,RV2
117,-13,RV2
118,-13,RV2
119,-13,RV2
120,-13,RV2
121,-13,RV2
122,-13,RV2
123,-13,RV2
124,-13,RV2
125,-13,RV2
126,-13,RV2
127,-13,RV2
128,-13,RV2
129,-13,RV2
130,-13,RV2
131,-13,RV2
132,-13,RV2
133,-13,RV2
134,-13,RV2
135,-13,RV2
136,-13,RV2
137,-13,RV2
138,-13,RV2
