,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_9,harmonic_10,harmonic_11,harmonic_12,harmonic_13,harmonic_14,harmonic_15,harmonic_16,harmonic_17,harmonic_18,harmonic_19,harmonic_20,harmonic_21,harmonic_136,harmonic_137,harmonic_138,harmonic_139,harmonic_140,harmonic_141,harmonic_142,harmonic_143,harmonic_144,harmonic_145,harmonic_146,harmonic_147,harmonic_148,harmonic_149,harmonic_150,harmonic_151,harmonic_152,harmonic_153,harmonic_154,all_20_harmonics
0,0.0,0.0790566932127145,0.08788448621773294,-0.043696717315616244,0.06289610389032006,0.0794493043011718,-0.0009404395608671191,-0.006762644269896352,0.014814749071284489,0.006875127396542426,0.00295710734373504,0.006560271901222501,0.004371377192223759,0.0028505336393467684,0.004633601426810086,0.0019672133016854793,0.0007605188431773293,0.0026077339974942665,0.0018347556494200954,0.0012887904762242013,0.0017901458365081123,0.0015465986772284664,0.0018347556494201097,0.002607733997494262,0.0007605188431773253,0.0019672133016854837,0.004633601426810086,0.0028505336393467753,0.004371377192223759,0.006560271901222506,0.0029571073437350483,0.00687512739654243,0.014814749071284489,-0.006762644269896351,-0.0009404395608671197,0.07944930430117177,0.06289610389032006,-0.043696717315616244,0.08788448621773294,0.0790566932127145,0.0,0.6208650874669643
1,-0.15680125147361856,0.07559750167162883,0.06506722395061766,-0.034329943106218834,0.01607934817458517,0.1083629470644141,-0.007448277860330867,-0.003947159791660024,0.00928655184781585,0.008003467949049865,0.0009302179113282771,0.006048921515668623,0.0035925374633089925,0.0016884200051695373,0.005588984682701944,0.0009162801403289219,0.0012144337667922694,0.0011051046674652226,0.001801436696249001,0.0006147678230924606,0.0013280880006373455,0.000980596253934829,0.0018014366962490226,0.0011051046674652187,0.0012144337667922775,0.0009162801403289235,0.005588984682701944,0.0016884200051695403,0.0035925374633089943,0.006048921515668626,0.0009302179113282962,0.00800346794904987,0.009286551847815846,-0.003947159791660025,-0.007448277860330867,0.10836294706441409,0.01607934817458516,-0.03432994310621884,0.06506722395061766,0.07559750167162883,0.0,0.5220394455754936
2,-0.30532240885010964,0.07201248554966512,0.041816950043447314,-0.024449490129156762,-0.031164717074590773,0.13278259609384507,-0.013511989585745383,-0.0008118999017665624,0.0027777506596816546,0.008064730467058114,-0.001249382446318367,0.004339508038782589,0.0019696064613430064,6.23468411897891e-05,0.004769904791714653,-0.00046726002437335527,0.0011689421576789993,-0.0009081923682895385,0.000839419923356078,-0.00041055487133330676,2.9711144261659886e-05,-0.0002622907121169483,0.0008394199233560956,-0.0009081923682895405,0.001168942157679016,-0.0004672600243733569,0.004769904791714652,6.234684118978694e-05,0.0019696064613430094,0.004339508038782588,-0.0012493824463183406,0.008064730467058117,0.0027777506596816486,-0.0008118999017665635,-0.013511989585745385,0.13278259609384505,-0.031164717074590807,-0.024449490129156756,0.0418169500434473,0.07201248554966512,0.0,0.39543948455585465
3,-0.44551142233382635,0.06830761175235611,0.018288391233048956,-0.014203199553100827,-0.07758057830900357,0.15169552745851717,-0.01877000719557552,0.0023891352896133903,-0.004024364274434245,0.00705074700540629,-0.0032238756489293644,0.0017706017742421694,-0.0001160970634830794,-0.0015808585594576843,0.0024364138318947173,-0.0016811861707752033,0.0006427513405156632,-0.0025018146648761027,-0.0005553444749599808,-0.0012012720157689235,-0.0012873753119711639,-0.001324124030422701,-0.0005553444749599764,-0.002501814664876102,0.0006427513405156816,-0.0016811861707752077,0.002436413831894717,-0.001580858559457691,-0.00011609706348307566,0.001770601774242166,-0.003223875648929336,0.007050747005406295,-0.004024364274434251,0.002389135289613387,-0.01877000719557552,0.15169552745851714,-0.07758057830900363,-0.014203199553100818,0.01828839123304895,0.06830761175235608,0.0,0.25287493618383494
4,-0.5773162421291138,0.06448904667650651,-0.005361873803633194,-0.0037443865728929763,-0.12193473154621619,0.1643173900740111,-0.022908805148597614,0.005396616948563535,-0.010401530570192328,0.005096708894422964,-0.004669115407577613,-0.0011489938866926241,-0.002174522788393704,-0.0027896611505645163,-0.0006706213046742801,-0.002284846668368952,-0.00014775542960506722,-0.00293935103342686,-0.001663811162030455,-0.0013055399140124333,-0.0017937802023640335,-0.0014719429566774499,-0.0016638111620304655,-0.0029393510334268557,-0.00014775542960505458,-0.0022848466683689566,-0.0006706213046742801,-0.0027896611505645254,-0.002174522788393701,-0.001148993886692631,-0.004669115407577584,0.005096708894422968,-0.01040153057019233,0.005396616948563528,-0.022908805148597614,0.16431739007401105,-0.12193473154621624,-0.0037443865728929823,-0.005361873803633163,0.06448904667650651,0.0,0.10834824916822149
5,-0.7006848184403265,0.0605631459468341,-0.028976456454799047,0.006770453644950333,-0.16304846280353608,0.1701247340615658,-0.025681594832728933,0.00796689679725785,-0.015680357861024754,0.002463142091115575,-0.0053478412932293495,-0.003841017216882678,-0.003722029496458921,-0.0032318950728795447,-0.0035647389153929056,-0.0020591145271591973,-0.0008775013506712308,-0.002018616377744658,-0.0019145303624287984,-0.0006637762073542832,-0.001170611976274957,-0.0006037112594480746,-0.0019145303624288187,-0.002018616377744654,-0.0008775013506712294,-0.0020591145271592016,-0.0035647389153929047,-0.0032318950728795538,-0.0037220294964589178,-0.0038410172168826867,-0.005347841293229329,0.0024631420911155767,-0.01568035786102476,0.007966896797257842,-0.025681594832728933,0.1701247340615658,-0.1630484628035361,0.00677045364495033,-0.02897645645479903,0.06056314594683412,0.0,-0.026589667489502207
6,-0.8155651014718064,0.05653644383765954,-0.05239820556903707,0.01718398759863502,-0.19982917248483306,0.1688767190952474,-0.026923040098316538,0.009891746048397964,-0.019303433766641797,-0.0004988279541379329,-0.005148629029142654,-0.00577227998028435,-0.004395019891726543,-0.002786039234475527,-0.005327077107715869,-0.0010859298522972283,-0.0012463960512047554,-0.00016508121482393016,-0.0011782483670143176,0.00035729266182939754,0.00018971000839019064,0.0006812493597710531,-0.0011782483670143373,-0.00016508121482392707,-0.0012463960512047656,-0.00108592985229723,-0.005327077107715869,-0.0027860392344755333,-0.0043950198917265424,-0.005772279980284358,-0.005148629029142644,-0.0004988279541379322,-0.019303433766641804,0.009891746048397957,-0.026923040098316538,0.1688767190952474,-0.1998291724848331,0.017183987598635025,-0.05239820556903706,0.05653644383765953,0.0,-0.14590871601343275
7,-0.9219050414279062,0.052415642397251654,-0.07547125327030846,0.027340397631492916,-0.23129941127295225,0.1606251024554757,-0.026559115936759244,0.011015224863175785,-0.020888183284442478,-0.0033942907857381454,-0.004104182661108657,-0.006560271901222501,-0.004035370273248591,-0.001574609990591255,-0.005398105957667266,0.00028144417374568407,-0.001102740502100193,0.0017647378040196162,0.0001654580756846276,0.0011741918881984401,0.0014305684572649957,0.001495958170926929,0.00016545807568461857,0.0017647378040196162,-0.0011027405021002104,0.000281444173745685,-0.005398105957667264,-0.0015746099905912577,-0.004035370273248592,-0.006560271901222506,-0.004104182661108657,-0.0033942907857381476,-0.020888183284442485,0.011015224863175778,-0.026559115936759244,0.1606251024554757,-0.23129941127295225,0.027340397631492916,-0.0754712532703084,0.052415642397251654,0.0,-0.24945833835419567
8,-1.0196525885129755,0.048207600292929566,-0.09804205223294632,0.037087713430802166,-0.2566228558973342,0.14571209256752457,-0.024611522450297716,0.011246315669603794,-0.020267266406464344,-0.005837203152562129,-0.0023859656379424357,-0.006048921515668623,-0.0027275827812014465,6.950502378867469e-05,-0.003755274307253398,0.0015466547902389135,-0.0005056095756537683,0.0028790733377981616,0.0014238656264138254,0.0013201164094564367,0.0017705742439886936,0.001278039171758257,0.0014238656264138317,0.0028790733377981595,-0.0005056095756537862,0.0015466547902389179,-0.003755274307253399,6.950502378867748e-05,-0.0027275827812014482,-0.006048921515668626,-0.0023859656379424483,-0.005837203152562133,-0.020267266406464347,0.011246315669603785,-0.024611522450297716,0.14571209256752454,-0.2566228558973343,0.037087713430802145,-0.09804205223294629,0.048207600292929566,0.0,-0.34089413661124623
9,-1.1087556929313624,0.043919321395487744,-0.11996039751377387,0.04628008595881936,-0.27512653446943774,0.12475615704236516,-0.021196390916390022,0.010566296864895137,-0.017506248216739784,-0.007501858980263227,-0.0002760522007172008,-0.004339508038782589,-0.0007789310405136486,0.0016945208104544268,-0.0009201695977869101,0.0022504342544570318,0.0002994410677800886,0.002662992107161278,0.0019482252333097542,0.0007116798016264846,0.00099562009074362,0.00017791716912994376,0.0019482252333097728,0.0026629921071612737,0.00029944106778007795,0.0022504342544570365,-0.0009201695977869104,0.0016945208104544337,-0.0007789310405136513,-0.004339508038782589,-0.0002760522007172222,-0.007501858980263234,-0.017506248216739788,0.010566296864895132,-0.021196390916390022,0.12475615704236512,-0.2751265344694378,0.046280085958819356,-0.11996039751377387,0.04391932139548775,0.0,-0.4245720154178501
