X,S,C
0.0073938495232043384,-0.07073716703710077,-0.042416968161088
0.5050784654882133,-0.1135204098147368,0.051142521668727584
1.0004573390115454,-0.061973139991634146,0.05202652723306949
1.4998366775532044,-0.00986777589326324,-0.010956262869250473
1.9999396065030064,-0.020826728929017938,-0.04957233345467879
2.4999086430530046,-0.07051256790775524,-0.0013902830445147072
2.998679227910699,-0.07190990135464607,0.07660604005472009
3.5006220889837985,0.004819742379620833,0.09229424731429783
4.004982089651192,0.09742040627830097,0.03767950982446174
4.503847508475954,0.1356158058762888,-0.017618573791674055
5.000672525058728,0.11771411867075353,-0.03925809407592384
5.49937137531972,0.07807485649804735,-0.05076778109108386
5.9991727385649485,0.02715568543791743,-0.051794158537403046
6.499891480763588,-0.02465013619278343,-0.016837915359375243
7.000372599427662,-0.041506872344381614,0.031373601815569904
7.499603497898728,-0.010109803255289495,0.030160978903233562
8.000241023454919,0.020054207821563877,-0.02138622125144643
8.501711869902604,-0.0013347019825256244,-0.05279709894038107
9.00158540758262,-0.05418473544472856,-0.027426146541999458
9.500539810091116,-0.08173926207147067,0.006299510287260708
10.000053021423703,-0.07540084273972239,0.002208913290165628
10.499054302934011,-0.07317973746477253,-0.012908531150340508
10.997407757269016,-0.08617039041732771,0.036550775551283866
11.496880556821441,-0.04944752034769526,0.036550775551283866
11.99950864346834,-0.04944752034769526,0.036550775551283866
